epoch  64  train_loss=0.3792 train_acc=0.999  val_loss=0.3603 val_acc=1.000
epoch  65  train_loss=0.3777 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch  66  train_loss=0.3799 train_acc=0.999  val_loss=0.3613 val_acc=1.000
epoch  67  train_loss=0.3861 train_acc=0.996  val_loss=0.3600 val_acc=1.000
epoch  68  train_loss=0.3801 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch  69  train_loss=0.3778 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch  70  train_loss=0.3800 train_acc=0.999  val_loss=0.3594 val_acc=1.000
epoch  71  train_loss=0.3808 train_acc=1.000  val_loss=0.3606 val_acc=1.000
epoch  72  train_loss=0.3779 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch  73  train_loss=0.3766 train_acc=0.999  val_loss=0.3593 val_acc=1.000
epoch  74  train_loss=0.3808 train_acc=1.000  val_loss=0.3587 val_acc=1.000
epoch  75  train_loss=0.3843 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch  76  train_loss=0.3807 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch  77  train_loss=0.3771 train_acc=1.000  val_loss=0.3599 val_acc=1.000
epoch  78  train_loss=0.3765 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch  79  train_loss=0.3787 train_acc=0.999  val_loss=0.3601 val_acc=1.000
epoch  80  train_loss=0.3792 train_acc=0.999  val_loss=0.3588 val_acc=1.000
epoch  81  train_loss=0.3793 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch  82  train_loss=0.3799 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch  83  train_loss=0.3814 train_acc=1.000  val_loss=0.3589 val_acc=1.000
epoch  84  train_loss=0.3793 train_acc=0.999  val_loss=0.3600 val_acc=1.000
epoch  85  train_loss=0.3791 train_acc=1.000  val_loss=0.3600 val_acc=1.000
epoch  86  train_loss=0.3789 train_acc=1.000  val_loss=0.3599 val_acc=1.000
epoch  87  train_loss=0.3860 train_acc=0.995  val_loss=0.3592 val_acc=1.000
epoch  88  train_loss=0.3822 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch  89  train_loss=0.3812 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch  90  train_loss=0.3808 train_acc=0.999  val_loss=0.3605 val_acc=1.000
epoch  91  train_loss=0.3772 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch  92  train_loss=0.3812 train_acc=1.000  val_loss=0.3595 val_acc=1.000
epoch  93  train_loss=0.3773 train_acc=1.000  val_loss=0.3587 val_acc=1.000
epoch  94  train_loss=0.3807 train_acc=1.000  val_loss=0.3600 val_acc=1.000
epoch  95  train_loss=0.3852 train_acc=0.998  val_loss=0.3606 val_acc=1.000
epoch  96  train_loss=0.3863 train_acc=0.997  val_loss=0.3587 val_acc=1.000
epoch  97  train_loss=0.3848 train_acc=0.999  val_loss=0.3607 val_acc=1.000
epoch  98  train_loss=0.3805 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch  99  train_loss=0.3781 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 100  train_loss=0.3804 train_acc=1.000  val_loss=0.3615 val_acc=1.000
epoch 101  train_loss=0.3812 train_acc=0.999  val_loss=0.3591 val_acc=1.000
epoch 102  train_loss=0.3792 train_acc=1.000  val_loss=0.3591 val_acc=1.000
epoch 103  train_loss=0.3803 train_acc=1.000  val_loss=0.3592 val_acc=1.000
epoch 104  train_loss=0.3797 train_acc=0.999  val_loss=0.3594 val_acc=1.000
epoch 105  train_loss=0.3821 train_acc=1.000  val_loss=0.3608 val_acc=1.000
epoch 106  train_loss=0.3781 train_acc=0.999  val_loss=0.3597 val_acc=1.000
epoch 107  train_loss=0.3800 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 108  train_loss=0.3803 train_acc=1.000  val_loss=0.3597 val_acc=1.000
epoch 109  train_loss=0.3831 train_acc=0.998  val_loss=0.3602 val_acc=1.000
epoch 110  train_loss=0.3806 train_acc=1.000  val_loss=0.3598 val_acc=1.000
epoch 111  train_loss=0.3827 train_acc=0.998  val_loss=0.3589 val_acc=1.000
epoch 112  train_loss=0.3807 train_acc=1.000  val_loss=0.3587 val_acc=1.000
epoch 113  train_loss=0.3810 train_acc=0.999  val_loss=0.3590 val_acc=1.000
epoch 114  train_loss=0.3796 train_acc=1.000  val_loss=0.3596 val_acc=1.000
epoch 115  train_loss=0.3799 train_acc=1.000  val_loss=0.3614 val_acc=1.000
epoch 116  train_loss=0.3804 train_acc=0.999  val_loss=0.3613 val_acc=1.000
epoch 117  train_loss=0.3834 train_acc=0.999  val_loss=0.3595 val_acc=1.000
epoch 118  train_loss=0.3811 train_acc=0.998  val_loss=0.3587 val_acc=1.000
